,Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,P_vol,Sn_vol,As_vol,N_vol,V_vol,Mo_vol,Mn_vol,Ni_vol,Bi_vol,Te_vol,Fe_vol,Ti_vol,Nb_vol,S_vol,Ge_vol,F_vol,Ta_vol,Sb_vol,Cr_vol,Si_vol,Co_vol,Mg_vol,W_vol,Sr_vol,Se_vol,Pr_vol,Ba_vol,O_vol,Cu_vol,P_vol_dis,Sn_vol_dis,As_vol_dis,N_vol_dis,V_vol_dis,Mo_vol_dis,Mn_vol_dis,Ni_vol_dis,Bi_vol_dis,Te_vol_dis,Fe_vol_dis,Ti_vol_dis,Nb_vol_dis,S_vol_dis,Ge_vol_dis,F_vol_dis,Ta_vol_dis,Sb_vol_dis,Cr_vol_dis,Si_vol_dis,Co_vol_dis,Mg_vol_dis,W_vol_dis,Sr_vol_dis,Se_vol_dis,Pr_vol_dis,Ba_vol_dis,O_vol_dis,Cu_vol_dis,helvol,geomvol,helvol_dis,geomvol_dis,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,band_gap,density,total_magnetization,elasticity,energy_dis,energy_per_atom_dis,volume_dis,formation_energy_per_atom_dis,nsites_dis,band_gap_dis,density_dis,total_magnetization_dis,elasticity_dis,elneg_r2.0,diselneg_r2.0,elneg_r2.25,diselneg_r2.25,elneg_r2.5,diselneg_r2.5,elneg_r2.75,diselneg_r2.75,elneg_r3.0,diselneg_r3.0,elneg_r3.25,diselneg_r3.25,elneg_r3.5,diselneg_r3.5,elneg_r3.75,diselneg_r3.75,elneg_r4.0,diselneg_r4.0,elneg_r4.25,diselneg_r4.25,elneg_r4.5,diselneg_r4.5,elneg_r4.75,diselneg_r4.75,elneg_r5.0,diselneg_r5.0,elneg_r5.25,diselneg_r5.25,elneg_r5.5,diselneg_r5.5,elneg_r5.75,diselneg_r5.75,elneg_r6.0,diselneg_r6.0,elneg_r6.25,diselneg_r6.25,elneg_r6.5,diselneg_r6.5,elneg_r6.75,diselneg_r6.75,elneg_r7.0,diselneg_r7.0,elneg_r7.25,diselneg_r7.25,elneg_r7.5,diselneg_r7.5,elneg_r7.75,diselneg_r7.75,elneg_r8.0,diselneg_r8.0,elneg_r8.25,diselneg_r8.25,elneg_r8.5,diselneg_r8.5,elneg_r8.75,diselneg_r8.75,elneg_r9.0,diselneg_r9.0,elneg_r9.25,diselneg_r9.25,elneg_r9.5,diselneg_r9.5,elneg_r9.75,diselneg_r9.75,elneg_r10.0,diselneg_r10.0,elneg_r10.25,diselneg_r10.25,elneg_r10.5,diselneg_r10.5,elneg_r10.75,diselneg_r10.75,elneg_r11.0,diselneg_r11.0,elneg_r11.25,diselneg_r11.25,elneg_r11.5,diselneg_r11.5,elneg_r11.75,diselneg_r11.75,elneg_r12.0,diselneg_r12.0,elneg_r12.25,diselneg_r12.25,elneg_r12.5,diselneg_r12.5,elneg_r12.75,diselneg_r12.75,elneg_r13.0,diselneg_r13.0,elneg_r13.25,diselneg_r13.25,elneg_r13.5,diselneg_r13.5,elneg_r13.75,diselneg_r13.75,elneg_r14.0,diselneg_r14.0,elneg_r14.25,diselneg_r14.25,elneg_r14.5,diselneg_r14.5,elneg_r14.75,diselneg_r14.75,elneg_r15.0,diselneg_r15.0
292,mvc-1200000483,mp-1046916,mp-1047421,Mg0 –1BaTi4O8,intercalation,P31m,0.49,111,470,54,229,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.340887904350293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335221976087573,34.681775808700586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14887542325232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.287218855813078,0.0,0.0,0.0,0.0,5.287218855813078,42.29775084650464,0.0,250.26,218.366,203.042,179.048,-112.26604991,-8.019003565,189.1353521143808,-3.091622037619049,14,0.0,4.2238394495042995,1.8450696,4.2238394495042995,-109.73155495,-8.440888842307693,230.6686959781641,-3.257888348205128,13,0.0,3.2883437302702405,2.0203264,3.2883437302702405,0.0,0.07835800000000001,0.0,0.12376199999999998,0.0013859999999999999,0.000391,0.6303449999999999,0.05004,0.771255,1.6524900000000002,0.50475,1.145649,0.100512,0.264676,0.5713590000000001,0.577991,0.43835100000000005,0.0042049999999999995,0.861661,0.0,0.07374299999999999,0.000122,0.001371,0.053644000000000004,0.042666,0.048581,0.0026,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,mvc-1200012619,mvc-12565,mp-1116784,Mg0 –1CoO2,intercalation,P1,2.28,465,1860,1060,4239,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.853874306426547,0.0,0.0,0.0,0.0,0.0,0.0,61.707748612853095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10116906840776,7.77529226710194,0.0,0.0,0.0,0.0,0.0,62.20233813681552,0.0,117.543,121.541,116.331,120.574,-74.96378221,-5.766444785384616,128.61252871883707,-1.426889733846154,13,0.2708999999999997,5.009962237086207,4e-07,5.009962237086207,-68.46303379,-5.705252815833332,129.6433621357834,-1.137762756666665,12,0.5127,4.6588155442756065,1.00000005,4.6588155442756065,3.8e-05,0.129434,0.09663300000000001,0.053914,0.732147,0.64982,1.072058,1.118271,0.07584500000000001,0.38250100000000004,0.8693069999999999,0.356623,0.578565,0.296509,0.327962,0.6281869999999999,0.010782,0.145499,0.224825,0.191967,0.011837,0.047223,1e-06,5.2000000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,mvc-1200012953,mvc-12953,mvc-11234,Mg0 –0.25FeS2,intercalation,R3m,1.03,106,393,109,404,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61053771498396,0.0,0.0,31.22107542996792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64292949290558,0.0,0.0,35.28585898581116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.410732373226395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.584,46.858,231.306,201.602,-74.15546896,-5.7042668430769226,226.71971803823425,-0.8458817101923083,13,0.0,3.692894883196727,6.0332274,3.692894883196727,-17.62607528,-5.875358426666666,64.05929239965502,-0.7458024460416665,3,0.0,3.109980829652012,1.8576532,3.109980829652012,0.0,0.019983,0.0,1.056945,0.0,0.246905,0.0,0.05343099999999999,0.0,0.22284600000000002,0.0,0.9477049999999999,0.0,0.119077,0.0,0.011934,0.0,0.001088,0.017879,0.062415,1.424246,0.021138,0.219021,0.37115,6.500000000000001e-05,0.019796,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.006572,0.0,0.47107299999999996,0.0,0.06805800000000001,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02264,0.004178,1.9813009999999998,0.238384,0.33473800000000004,0.032444,0.000109,0.022896,0.0,0.00196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,mvc-1200002863,mp-1046266,mvc-12565,Mg0.25 –1CoO2,intercalation,P1,2.22,349,1382,776,3074,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.10116906840776,7.77529226710194,0.0,0.0,0.0,0.0,0.0,62.20233813681552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.482306882413614,20.482306882413614,0.0,0.0,0.0,0.0,0.0,40.96461376482723,0.0,116.331,120.574,225.89,187.153,-93.13292285,-5.820807678125,195.29050233274518,-1.99410639375,16,1.0034,3.919402669644305,2.99959305,3.919402669644305,-74.96378221,-5.766444785384616,128.61252871883707,-1.426889733846154,13,0.2708999999999997,5.009962237086207,4e-07,5.009962237086207,0.129434,0.191315,0.053914,0.203824,0.64982,0.122609,1.118271,0.14342,0.38250100000000004,0.395358,0.356623,0.5195350000000001,0.296509,0.6354,0.6281869999999999,0.320249,0.145499,0.23373000000000002,0.191967,0.283719,0.047223,0.16989200000000002,5.2000000000000004e-05,0.241006,0.0,0.142307,0.0,0.069437,0.0,0.030899,0.0,0.143759,0.0,0.132659,0.0,0.020871999999999998,0.0,7.000000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,mvc-1200007881,mp-1042667,mp-1042691,MgCu3(SbO3)4,intercalation,Im3,0.81,60,372,49,301,0.03,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.527715027128743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58314508138624,13.14578627034656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.802692999155088,0.0,0.0,0.0,4.200673249788772,0.0,0.0,0.0,0.0,0.0,50.40807899746526,12.602019749366315,242.448,199.05,262.72700000000003,207.639,-112.11538404,-5.605769201999999,238.0570781243898,-1.5451636072499995,20,0.0,6.235822637206187,0.166498,6.235822637206187,-108.97148847,-5.735341498421053,228.2100087666275,-1.5454585018421056,19,0.0,6.328041101934415,1.6207165,6.328041101934415,0.6229439999999999,0.49649099999999996,0.077122,0.149506,0.004072999999999999,0.05898099999999999,0.682309,0.7088270000000001,0.990402,0.8307329999999999,0.12523,0.223874,0.11170699999999999,0.16435999999999998,0.168725,0.172778,0.378761,0.284958,0.10941400000000001,0.172102,0.05118,0.259807,0.604001,0.279542,0.04081,0.161897,0.003513,0.001609,0.019750999999999998,0.010891,0.000215,0.000965,6e-06,0.0,0.004298,0.001397,0.005526,0.020691,1.4000000000000001e-05,0.000592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,mvc-1200006176,mvc-6176,mvc-6377,Mg0 –0.5MoO2,intercalation,Cm,1.78,191,991,341,1767,0.31,0.22,0.0,0.0,0.0,0.0,0.0,22.79268978370559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58537956741118,0.0,0.0,0.0,0.0,0.0,0.0,22.25950237233589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.129751186167946,0.0,0.0,0.0,0.0,0.0,44.51900474467178,0.0,1384.292,690.605,1952.215,707.9789999999998,-382.51951972,-6.830705709285715,718.7941460849906,-2.087852458571428,56,0.9345999999999997,5.178162879180621,5.2500951375,5.178162879180621,-341.23269916,-7.109014565833332,701.9794570905949,-1.8430749333333314,48,0.8441000000000001,4.842247048339691,2.00000001875,4.842247048339691,0.06229199999999999,0.095381,0.092646,0.152885,0.013294,0.005045,0.12051400000000001,0.055373,0.215077,0.21263,0.159357,0.172192,0.068402,0.06273,0.133901,0.135378,0.115165,0.108651,0.082367,0.085083,0.018357,0.044867000000000004,0.043871,0.026175999999999998,0.12268699999999999,0.099022,0.17616600000000002,0.137728,0.173742,0.223781,0.044954,0.043617,0.035295,0.025709,0.116923,0.10588,0.13255699999999998,0.11369000000000001,0.131847,0.125838,0.06711,0.08898400000000001,0.024819,0.029051999999999998,0.019107,0.020188,0.048297,0.034747,0.170215,0.140631,0.168526,0.174372,0.12623900000000002,0.136501,0.029538,0.037379,0.001638,0.01568,0.051200999999999997,0.047314,0.14141199999999998,0.09830900000000001,0.192688,0.16769900000000001,0.081256,0.111478,0.025117,0.047437,0.013908000000000002,0.046337,0.007838,0.012521,0.09157,0.035386,0.185947,0.171623,0.11799000000000001,0.16924,0.026430000000000002,0.034687,0.002673,0.009521,0.007898,0.007790000000000001,0.065295,0.034953,0.070087,0.070603,0.087315,0.087623,0.017412,0.042093,0.009349,0.011670999999999999,0.004614,0.004246,2.1e-05,0.000266,0.00878,0.026976,0.048827999999999996,0.032868,0.027075,0.013368000000000001,0.000392,0.006801000000000001
298,mvc-1200014378,mvc-14378,mp-1047285,Mg0 –0.5FeO2,intercalation,Pm21b,3.26,268,1288,873,4197,0.29,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.666363061538053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.33272612307609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.951257484448266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.475628742224133,0.0,0.0,0.0,0.0,0.0,57.90251496889653,0.0,340.806,263.126,343.023,250.01,-176.79346423,-6.314052293928572,276.3265120451973,-2.0296310975000003,28,1.6624,4.807291454636607,8.000004625,4.807291454636607,-147.30125679,-6.13755236625,279.07272306662725,-1.4064501304166666,24,0.0,4.181506747605045,4.0004409125,4.181506747605045,0.08176599999999999,0.180782,0.015867,0.11788399999999999,0.245525,0.12653699999999998,0.354577,0.419202,0.293093,0.289732,0.05570599999999999,0.225235,0.239546,0.172841,0.266287,0.132207,0.18161300000000002,0.243775,0.203573,0.157972,0.491634,0.484145,0.461581,0.38057399999999997,0.364925,0.358457,0.127723,0.12220299999999999,0.12746,0.234173,0.13401300000000002,0.117736,0.10943900000000001,0.030167000000000003,0.11670599999999999,0.08794500000000001,0.051713999999999996,0.08233,0.076051,0.035486000000000004,0.001201,0.000618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,mvc-1200002354,mp-1045938,mvc-12425,Mg0.5 –1TiO2,intercalation,P1,0.16,257,948,40,148,0.14,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.697740306065985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.348870153032992,0.0,0.0,0.0,0.0,0.0,49.39548061213197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.453684061373906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.453684061373906,0.0,0.0,0.0,0.0,0.0,44.90736812274781,0.0,154.52200000000005,142.523,212.952,171.019,-117.37188333,-7.335742708125,178.14448573635295,-2.843758170416667,16,0.24409999999999954,3.884031088877716,2.5e-07,3.884031088877716,-112.10227938,-8.00730567,161.95813667283412,-3.1027997640476173,14,0.0,3.7738142135605752,1.75291165,3.7738142135605752,0.399916,0.333406,0.20992800000000003,0.232508,0.036725,0.255146,0.581005,0.284495,1.07474,0.412188,0.104821,0.47467600000000004,0.316229,0.40084899999999996,0.39078,0.33618899999999996,0.308712,0.365767,0.2385,0.288963,0.140235,0.152907,0.09274299999999999,0.226991,0.029523,0.21245,4.5e-05,0.023447,0.002111,1.8e-05,0.06932200000000001,0.0,0.004666,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,mvc-1200010086,mp-1040928,mp-1041001,Mg0 –0.5CuSbO4,intercalation,P21/c,3.67,103,506,377,1859,0.26,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.693328726721125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7733149068845,11.693328726721125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.340790478106507,0.0,0.0,0.0,5.670395239053254,0.0,0.0,0.0,0.0,0.0,45.36316191242603,11.340790478106507,2547.76,662.432,2768.647,677.934,-292.31038112,-5.6213534830769225,705.4181995024127,-1.6271730676923069,52,0.2359999999999997,4.92369560754049,0.025785875,4.92369560754049,-258.14845574,-5.378092827916666,684.150782635463,-1.1847586245833324,48,0.3338000000000001,4.840785056391578,2.4125e-06,4.840785056391578,0.027327999999999998,0.050983999999999995,0.031521,0.028064,0.088354,0.02509,0.153225,0.166116,0.244206,0.26311799999999996,0.221167,0.294086,0.23852199999999998,0.15383,0.181945,0.263646,0.327498,0.313163,0.34418000000000004,0.18475899999999998,0.284765,0.22663000000000003,0.24754600000000002,0.23301100000000002,0.204812,0.24873,0.16513599999999998,0.200653,0.288323,0.27931300000000003,0.351599,0.191183,0.16383699999999998,0.130421,0.136938,0.21656799999999998,0.11037000000000001,0.177239,0.115196,0.15624000000000002,0.029974,0.09643099999999999,0.021998,0.055235,0.015083000000000001,0.025931,0.0064340000000000005,0.019336000000000002,4.4e-05,0.00022400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,mvc-1200006912,mp-1041889,mp-1041993,Mg0 –0.5MoO2,intercalation,Imma,1.72,191,1003,330,1730,0.29,0.22,0.0,0.0,0.0,0.0,0.0,22.738510413624677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.477020827249355,0.0,0.0,0.0,0.0,0.0,0.0,22.571139645018977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285569822509489,0.0,0.0,0.0,0.0,0.0,45.142279290037955,0.0,136.916,164.511,167.509,168.947,-95.6088885,-6.829206321428572,177.21745835207417,-2.0863530707142863,14,1.2385000000000002,5.250658145704736,5.9952625,5.250658145704736,-85.52874977,-7.127395814166667,175.91301836567283,-1.8614561816666655,12,0.6663999999999999,4.8307367835422985,2.000308725,4.8307367835422985,0.171646,0.45086499999999996,0.48523599999999995,0.676589,0.006915,0.004032,0.518606,0.310692,0.565437,0.739963,0.439579,0.518942,0.101934,0.207474,0.393243,0.253065,0.159824,0.193089,0.270077,0.30240900000000004,0.090248,0.031407,0.000167,1.2e-05,0.000217,0.0018809999999999999,0.187194,0.132527,0.316894,0.026483999999999997,0.116271,0.051057,0.07605,0.094985,0.003901,0.004526,0.0,0.0,0.0,0.0,1e-06,0.0,0.006809999999999999,0.0,0.087576,0.0,0.0021739999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,mvc-1200007980,mp-1042810,mp-1042978,Mg0 –2W3O8,intercalation,P63mc,2.14,147,1125,315,2408,0.37,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.869899180539516,0.0,0.0,0.0,0.0,47.65306448143871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.302617551218386,18.453926326827574,0.0,0.0,0.0,0.0,49.210470204873545,0.0,468.577,323.325,540.251,313.092,-181.2060152,-6.969462123076923,325.1340605645228,-2.130965843846153,26,0.0,7.437426386571183,6.00317085,7.437426386571183,-158.36542946,-7.198428611818183,335.7601483579748,-1.7719030018181818,22,1.6341,6.7212355211994455,1.99996555,6.7212355211994455,0.085299,0.31200100000000003,0.052399,0.18304,0.174976,0.027815,0.654501,0.323398,0.189172,0.677766,0.201205,0.308591,0.516408,0.130424,0.13578199999999999,0.18351099999999998,0.17644400000000002,0.313506,0.156573,0.211583,0.23141,0.131824,0.154441,0.284951,0.330602,0.285526,0.45979799999999993,0.167329,0.055019000000000005,0.11390399999999999,0.115558,0.11701900000000001,0.110674,0.10438599999999999,0.073157,0.008867,0.015384,0.035195,0.01414,0.010564,0.025338999999999997,0.058248,0.071139,0.010544,0.0005809999999999999,7.000000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,mvc-1200000287,mp-1046283,mp-1042297,Mg0.5 –1CuO2,intercalation,P1,2.65,224,951,593,2520,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.118973000985337,0.0,0.0,0.0,0.0,0.0,52.475892003941354,26.237946001970677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01082714047995,0.0,0.0,0.0,0.0,0.0,42.02165428095989,21.01082714047995,137.251,137.20600000000002,213.691,182.608,-85.31775221,-5.332359513125,190.37803572680423,-1.7898337462499994,16,0.0,4.181475474865857,0.007883825,4.181475474865857,-71.89201845,-5.135144175,152.4509578493518,-1.3157340071428563,14,0.0,4.692278059133292,1.0352998,4.692278059133292,0.299818,0.319336,0.108451,0.055479999999999995,0.285021,0.21499400000000002,0.688593,0.395542,0.512942,0.36342800000000003,0.36459600000000003,0.344571,0.49801899999999993,0.341175,0.231911,0.6298819999999999,0.272173,0.407147,0.199528,0.24986799999999998,0.15332,0.16278299999999998,0.13692000000000001,0.176206,0.169952,0.07733200000000001,0.078446,0.043257,0.00031099999999999997,0.138999,0.0,0.078587,0.0,0.001413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
