Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,Co_vol,Cl_vol,H_vol,Zr_vol,U_vol,Pr_vol,Sr_vol,Cs_vol,V_vol,Ta_vol,Ga_vol,Re_vol,Se_vol,Bi_vol,Nb_vol,C_vol,Ge_vol,P_vol,As_vol,Mn_vol,Fe_vol,Y_vol,O_vol,Ca_vol,Rb_vol,Zn_vol,Sc_vol,Pt_vol,La_vol,Sb_vol,Ti_vol,Au_vol,K_vol,Ni_vol,Mg_vol,Al_vol,Mo_vol,Na_vol,Te_vol,In_vol,Sn_vol,Pd_vol,Tl_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Nd_vol,W_vol,Co_vol_dis,Cl_vol_dis,H_vol_dis,Zr_vol_dis,U_vol_dis,Pr_vol_dis,Sr_vol_dis,Cs_vol_dis,V_vol_dis,Ta_vol_dis,Ga_vol_dis,Re_vol_dis,Se_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,Ge_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,Y_vol_dis,O_vol_dis,Ca_vol_dis,Rb_vol_dis,Zn_vol_dis,Sc_vol_dis,Pt_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,Au_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Al_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,In_vol_dis,Sn_vol_dis,Pd_vol_dis,Tl_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,Nd_vol_dis,W_vol_dis
mp-300767453,mp-766043,mp-766435,MnFe3(PO4)4,intercalation,Pc,3.50564489,170.1350619767842,582.6819796890618,596.4331106287467,2042.6761045920432,0.016317504166666552,0.0008120658035721817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.729047931604716,0.0,3.432261982901179,10.296785948703537,0.0,54.916191726418866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09253407336302,0.0,3.273133518340755,9.819400555022264,0.0,52.37013629345208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09253407336302,0.0,0.0,0.0
mp-300704197,mp-704197,mp-25938,Mo(PO4)2,intercalation,P2_1,3.5694234975000048,89.40839333009775,296.3607493820291,319.13642002617365,1057.8370225809247,0.053892858819445166,0.048874543173076816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.082596810357714,0.0,0.0,0.0,0.0,52.330387241430856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.541298405178857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.541298405178857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.318116380953365,0.0,0.0,0.0,0.0,53.27246552381346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.659058190476682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.318116380953365,0.0,0.0,0.0
mp-300019107,mp-19107,mp-25321,MnVO4,intercalation,Ccmm,3.5718149450000007,151.57653842528546,534.674368986794,541.4033452588017,1909.7579018554761,0.02346258770833209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166002006507583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166002006507583,0.0,0.0,52.66400802603033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.013830250678133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.013830250678133,0.0,0.0,48.05532100271253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.013830250678133,0.0,0.0,0.0
mp-300765758,mp-759988,mp-770757,MnFe3O8,intercalation,P6_3mc,3.547096959999999,72.18452551952898,310.3472166817834,256.04551102936364,1100.8316688364148,0.048472129776786055,0.04817588300000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92760773257331,20.78282319771993,0.0,55.42086186058648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85521546514662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9733261892669125,20.919978567800737,0.0,55.7866095141353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.919978567800737,0.0,0.0,0.0
mp-300761783,mp-752862,mp-752567,Co2Cu3O10,intercalation,P-1,3.5862832050000013,106.5234570453915,501.09849274036384,382.02328494042666,1797.0811085655819,0.06716733729166703,0.05539160449999958,11.366493492645272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.83246746322636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.049740238967907,0.0,17.049740238967907,0.0,0.0,0.0,11.259399327597265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.296996637986325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.889098991395898,0.0,28.148498318993163,0.0,0.0,0.0
mp-300766809,mp-758963,mp-763359,Cr2CoO6,intercalation,C2/m,3.5685156350000047,191.61380536056228,808.5331315787407,683.7768603110143,2885.2631214542525,0.10349551679166692,0.04315278856060623,9.300763452048763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.80458071229258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.601526904097526,0.0,0.0,0.0,9.300763452048763,0.0,0.0,0.0,9.229123789861449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37474273916869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.458247579722897,0.0,0.0,0.0,18.458247579722897,0.0,0.0,0.0
mp-300773728,mp-774591,mp-849581,V9O22,intercalation,Pm,3.5284944780000163,80.94064971537102,277.0543195643438,285.5986355664201,977.5846366888388,0.04104519548387131,0.04063360849206354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.279204970094078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.46027881578552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.375047628324932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.69456086923872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2430582015736074,0.0,0.0,0.0
mp-300767395,mp-767395,mp-753557,CuSbO5,intercalation,P1,3.576420634999999,93.67020945275922,446.4412910947985,335.00406997162014,1596.6618457874786,0.06496202833333342,0.023556162000000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.566421711001006,0.0,0.0,0.0,0.0,0.0,0.0,9.913284342200201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.913284342200201,0.0,19.826568684400403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.15641481253579,0.0,0.0,0.0,0.0,0.0,0.0,10.03128296250716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03128296250716,0.0,30.093848887521478,0.0,0.0,0.0
mp-300567344,mp-554324,mp-780609,Ca9Mn(PO4)7,intercalation,R3c,3.5590471100000167,24.647747869957303,75.24612275079774,87.72249582458059,267.8044957149332,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.855823230775076,0.0,1.693689032967868,0.0,0.0,47.423292923100306,15.243201296710811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8351643304688,0.0,1.690737761495543,0.0,0.0,47.3406573218752,15.216639853459887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690737761495543,0.0,0.0,0.0
mp-300761586,mp-757691,mp-775968,Mn3Fe3(TeO8)2,intercalation,Cm,3.54380062,123.04085211765008,566.6217656495078,436.0322480198568,2007.9945644142208,0.06664191881510373,0.022432010193451646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.364627183138664,10.364627183138664,0.0,55.27801164340621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.909751455425776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54875261986915,9.54875261986915,0.0,50.926680639302134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365835079912767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.731670159825534,0.0,0.0,0.0
mp-300775471,mp-774648,mp-763248,V4FeO12,intercalation,C2,3.563408039999997,170.19450854532508,515.6401900728611,606.4724801142596,1837.43639905276,0.09528854687500043,0.07566420549999897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.479158666292978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8697896665732445,0.0,46.43747599887893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.448190707681041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8620476769202603,0.0,46.34457212304312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58614303076078,0.0,0.0,0.0
mp-300778785,mp-778197,mp-770187,Cr3TeO8,intercalation,P6_3mc,3.554392632499998,125.98663040777781,585.9417142612554,447.8059509149056,2082.666912244625,0.0866974641666669,0.017657091160714344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.27528278674428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.034410348343035,0.0,0.0,0.0,0.0,0.0,0.0,21.103231045029105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.66311385201216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58288923150152,0.0,0.0,0.0,0.0,0.0,0.0,19.748667694504558,0.0,0.0,0.0,13.16577846300304,0.0,0.0,0.0
mp-300777417,mp-777417,mp-776100,Ti5Mn3O16,intercalation,Cm,3.5593396350000086,155.84442286594847,590.590469628312,554.703231200472,2102.11206660132,0.0951143083333328,0.04010281993420861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.123144469644906,0.0,0.0,59.3234371714395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.538574116074845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952675022408922,0.0,0.0,53.08093345284759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58779170401487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.270233363211897,0.0,0.0,0.0
mp-300771436,mp-771037,mp-772182,MnBAsO7,intercalation,P2_1/m,3.514869775000002,97.99823298438514,304.8794294026826,344.4510271202236,1071.6114914267364,0.0802935897321424,0.0939816068131858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.917298311953543,6.917298311953543,0.0,0.0,48.4210881836748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.917298311953543,13.834596623907085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.850468105864834,6.850468105864834,0.0,0.0,47.953276741053834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.850468105864834,20.5514043175945,0.0,0.0,0.0
mp-300771467,mp-771021,mp-774811,Na3Mn2P2(CO7)2,intercalation,P1,3.5119243099999964,157.77057306587454,443.5814707214461,554.0783109526753,1557.8245504921986,0.009946198695653052,0.03156631403846166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56704793070308,0.0,6.56704793070308,0.0,6.56704793070308,0.0,0.0,45.96933551492155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85057189605462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644682945611996,0.0,6.644682945611996,0.0,6.644682945611996,0.0,0.0,46.51278061928397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967024418417994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967024418417994,0.0,0.0,0.0
mp-300770950,mp-770950,mp-769598,La4MnO8,intercalation,I4_1/amd,3.5510141699999958,35.95120276430705,234.51272112111408,127.66323044459736,832.7579957463333,0.08657205997596408,0.035953131071430285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4012574847110555,0.0,0.0,43.210059877688444,0.0,0.0,0.0,0.0,0.0,21.605029938844222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.269368023966888,0.0,0.0,42.154944191735105,0.0,0.0,0.0,0.0,0.0,21.077472095867552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.269368023966888,0.0,0.0,0.0
mp-300767565,mp-765999,mp-758446,VCO4,intercalation,P2_1/c,3.5657578925000104,100.08709466923864,317.64416375375185,356.8863477542335,1132.6421839115062,0.09867630711538666,0.04085805863095171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.269857069044814,0.0,0.0,0.0,0.0,0.0,0.0,14.269857069044814,0.0,0.0,0.0,0.0,0.0,0.0,57.07942827617926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.134928534522407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.274568914487979,0.0,0.0,0.0,0.0,0.0,0.0,14.274568914487979,0.0,0.0,0.0,0.0,0.0,0.0,57.098275657951916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.274568914487979,0.0,0.0,0.0
mp-300782711,mp-754849,mp-755640,V4O5F7,intercalation,P1,3.5308199900000057,63.25687132971406,213.2106929600557,223.3486257958126,752.8085767851184,0.0071050599999997735,0.0405481291176466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.222366450549025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.027958063186283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.63914128846079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.16289406358158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.953617579476973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.535064611267764,0.0,0.0,0.0,0.0,0.0,4.790723515895395,0.0,0.0,0.0
mp-300766850,mp-756676,mp-768525,Mn3V2Co3O16,intercalation,Cm,3.593062155,147.41253255068312,632.0802657044386,529.662391880565,2271.103681624962,0.05930601067708264,0.08760936813075926,12.067963141439694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045308760959797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067963141439694,0.0,0.0,64.36247008767837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6518641870285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.101242791352333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6518641870285,0.0,0.0,56.809942330818664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.202485582704666,0.0,0.0,0.0
mp-300767478,mp-766130,mp-766414,MnFe3(PO4)4,intercalation,Pn2_1m,3.5073755075000017,170.1350619767842,583.8056611877812,596.7275493443677,2047.625677189868,0.016547671041665882,0.0007621206250005841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.795051927796132,0.0,3.448762981949033,10.346288945847098,0.0,55.18020771118453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.117782560226201,0.0,3.2794456400565504,9.83833692016965,0.0,52.471130240904806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.117782560226201,0.0,0.0,0.0
mp-300771987,mp-756140,mp-758590,MnV4O12,intercalation,P1,3.5921161700000006,170.52187283790906,667.0531018192066,612.534376759737,2396.132233293429,0.07051692308823654,0.07279501549999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60426281728095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151065704320238,0.0,0.0,61.81278845184285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.984407203785256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996101800946314,0.0,0.0,59.953221611355765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.988305402838941,0.0,0.0,0.0
mp-300763437,mp-759647,mp-555003,WF6,intercalation,P2_1/c,3.5928340924999995,87.93961855160791,370.35520790358436,315.95245961366237,1330.6248172909234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.32952720231443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221587867052405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.93003059383422,0.0,0.0,0.0,0.0,0.0,8.321671765639037,0.0,0.0,8.321671765639037
mp-300778400,mp-777573,mp-540894,Fe2(SO4)3,intercalation,Pbcn,3.578812186249998,129.5509247146784,367.9291340380411,463.6384281088472,1316.7492685717507,0.0061934675000001604,0.008317987894735701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.574127288717815,0.0,57.44476373230689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.361190933076722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.267159259921819,0.0,49.602955559530905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.400738889882726,0.0,0.0,8.267159259921819,0.0,0.0,0.0
